date,strategy,asset,weight
2013-08-30,GMV,GLD,0.0
2013-08-30,GMV,DBC,0.0
2013-08-30,ERC,SPY,0.07899819809190121
2013-08-30,ERC,VEA,0.054111824556770036
2013-08-30,ERC,EEM,0.044355438139334194
2013-08-30,ERC,IEF,0.20239156987691684
2013-08-30,ERC,TLT,0.11477974519369936
2013-08-30,ERC,TIP,0.1686666101052319
2013-08-30,ERC,LQD,0.15178816532645184
2013-08-30,ERC,VNQ,0.05356818952606203
2013-08-30,ERC,GLD,0.06097547260890336
2013-08-30,ERC,DBC,0.0703647865748753
2013-08-30,CTB_ONLY,SPY,0.28614957362317023
2013-08-30,CTB_ONLY,VEA,0.055750456651599334
2013-08-30,CTB_ONLY,EEM,0.0
2013-08-30,CTB_ONLY,IEF,0.1691680770223152
2013-08-30,CTB_ONLY,TLT,0.3354080977249413
2013-08-30,CTB_ONLY,TIP,0.0
2013-08-30,CTB_ONLY,LQD,0.0
2013-08-30,CTB_ONLY,VNQ,0.0
2013-08-30,CTB_ONLY,GLD,0.05385538368331176
2013-08-30,CTB_ONLY,DBC,0.09966841129423597
2013-08-30,RB_CTB_BAND,SPY,0.11093424514993755
2013-08-30,RB_CTB_BAND,VEA,0.06895046574644993
2013-08-30,RB_CTB_BAND,EEM,0.04109827061405703
2013-08-30,RB_CTB_BAND,IEF,0.29848768742231196
2013-08-30,RB_CTB_BAND,TLT,0.1925238203150727
2013-08-30,RB_CTB_BAND,TIP,0.0948393157093316
2013-08-30,RB_CTB_BAND,LQD,0.0
2013-08-30,RB_CTB_BAND,VNQ,0.052990731246083264
2013-08-30,RB_CTB_BAND,GLD,0.05738505041206432
2013-08-30,RB_CTB_BAND,DBC,0.08279041338514156
2013-09-30,EW,SPY,0.09999999999997726
2013-09-30,EW,VEA,0.09999999999997726
2013-09-30,EW,EEM,0.09999999999997726
2013-09-30,EW,IEF,0.09999999999997726
2013-09-30,EW,TLT,0.09999999999997726
2013-09-30,EW,TIP,0.09999999999997726
2013-09-30,EW,LQD,0.09999999999997726
2013-09-30,EW,VNQ,0.09999999999997726
2013-09-30,EW,GLD,0.09999999999997726
2013-09-30,EW,DBC,0.09999999999997726
2013-09-30,GMV,SPY,0.20670200455533755
2013-09-30,GMV,VEA,0.0
2013-09-30,GMV,EEM,0.0
2013-09-30,GMV,IEF,0.35
2013-09-30,GMV,TLT,0.0
2013-09-30,GMV,TIP,0.22641407729887042
2013-09-30,GMV,LQD,0.21688391814632058
2013-09-30,GMV,VNQ,0.0
2013-09-30,GMV,GLD,0.0
2013-09-30,GMV,DBC,0.0
2013-09-30,ERC,SPY,0.0798451543891249
2013-09-30,ERC,VEA,0.05474124545646402
2013-09-30,ERC,EEM,0.0442305907093849
2013-09-30,ERC,IEF,0.20229996759421998
2013-09-30,ERC,TLT,0.11569873316968737
2013-09-30,ERC,TIP,0.16861236014503253
2013-09-30,ERC,LQD,0.15136194630856933
2013-09-30,ERC,VNQ,0.053182248598485936
2013-09-30,ERC,GLD,0.059422960915057055
2013-09-30,ERC,DBC,0.07060479271358402
2013-09-30,CTB_ONLY,SPY,0.29682106596541963
2013-09-30,CTB_ONLY,VEA,0.04927079371935723
2013-09-30,CTB_ONLY,EEM,0.0
2013-09-30,CTB_ONLY,IEF,0.15105645073325435
2013-09-30,CTB_ONLY,TLT,0.3473101352515766
2013-09-30,CTB_ONLY,TIP,0.0
2013-09-30,CTB_ONLY,LQD,0.0
2013-09-30,CTB_ONLY,VNQ,0.0
2013-09-30,CTB_ONLY,GLD,0.05215697055870921
2013-09-30,CTB_ONLY,DBC,0.10338458377194316
2013-09-30,RB_CTB_BAND,SPY,0.11617903187179715
2013-09-30,RB_CTB_BAND,VEA,0.07177500029052059
2013-09-30,RB_CTB_BAND,EEM,0.039916257506841545
2013-09-30,RB_CTB_BAND,IEF,0.2946305175960132
2013-09-30,RB_CTB_BAND,TLT,0.199946822775912
2013-09-30,RB_CTB_BAND,TIP,0.08918086449669446
2013-09-30,RB_CTB_BAND,LQD,2.7549953952646903e-14
2013-09-30,RB_CTB_BAND,VNQ,0.048042622611667286
2013-09-30,RB_CTB_BAND,GLD,0.05438427785552623
2013-09-30,RB_CTB_BAND,DBC,0.0859446049947514
2013-10-31,EW,SPY,0.09999999999997726
2013-10-31,EW,VEA,0.09999999999997726
2013-10-31,EW,EEM,0.09999999999997726
2013-10-31,EW,IEF,0.09999999999997726
2013-10-31,EW,TLT,0.09999999999997726
2013-10-31,EW,TIP,0.09999999999997726
2013-10-31,EW,LQD,0.09999999999997726
2013-10-31,EW,VNQ,0.09999999999997726
2013-10-31,EW,GLD,0.09999999999997726
2013-10-31,EW,DBC,0.09999999999997726
2013-10-31,GMV,SPY,0.19954780385324933
2013-10-31,GMV,VEA,0.0
2013-10-31,GMV,EEM,0.0
2013-10-31,GMV,IEF,0.35
2013-10-31,GMV,TLT,0.0
2013-10-31,GMV,TIP,0.2392494011368005
2013-10-31,GMV,LQD,0.2112027950102301
2013-10-31,GMV,VNQ,0.0
2013-10-31,GMV,GLD,0.0
2013-10-31,GMV,DBC,0.0
2013-10-31,ERC,SPY,0.07940399409233433
2013-10-31,ERC,VEA,0.05520500810436191
2013-10-31,ERC,EEM,0.044284672721565256
2013-10-31,ERC,IEF,0.20100332949801655
2013-10-31,ERC,TLT,0.11694184559224138
2013-10-31,ERC,TIP,0.17030817347042992
2013-10-31,ERC,LQD,0.14835599211842654
2013-10-31,ERC,VNQ,0.05230708164976126
2013-10-31,ERC,GLD,0.05974303737959611
2013-10-31,ERC,DBC,0.07244686537272144
2013-10-31,CTB_ONLY,SPY,0.30041327327475686
2013-10-31,CTB_ONLY,VEA,0.04281392596171845
2013-10-31,CTB_ONLY,EEM,0.0
2013-10-31,CTB_ONLY,IEF,0.14189412457327744
2013-10-31,CTB_ONLY,TLT,0.35
2013-10-31,CTB_ONLY,TIP,0.0
2013-10-31,CTB_ONLY,LQD,0.0
2013-10-31,CTB_ONLY,VNQ,0.0
2013-10-31,CTB_ONLY,GLD,0.0564997649388418
2013-10-31,CTB_ONLY,DBC,0.10837891125203515
2013-10-31,RB_CTB_BAND,SPY,0.11734580801647293
2013-10-31,RB_CTB_BAND,VEA,0.07284038471336862
2013-10-31,RB_CTB_BAND,EEM,0.03984059287381608
2013-10-31,RB_CTB_BAND,IEF,0.29082417159572216
2013-10-31,RB_CTB_BAND,TLT,0.20330104920013384
2013-10-31,RB_CTB_BAND,TIP,0.08576991378675154
2013-10-31,RB_CTB_BAND,LQD,0.0
2013-10-31,RB_CTB_BAND,VNQ,0.04392724405744873
2013-10-31,RB_CTB_BAND,GLD,0.055976993743923564
2013-10-31,RB_CTB_BAND,DBC,0.0901738420130518
2013-11-29,EW,SPY,0.09999999999997726
